source,age_ka,age_GTS2004,age_GTS2012,age_GTS2016,age_GTS2020,d18O,d18O_sw,sealevel
1337 Kochhann,18458,18.458,18.458,18.458,18.428,2.02,0.53,-32.57
1337 Kochhann,18464,18.464,18.464,18.464,18.434,1.98,0.5,-30.53
1337 Kochhann,18470,18.47,18.47,18.47,18.44,1.73,0.25,-15.39
1337 Kochhann,18476,18.476,18.476,18.476,18.447,1.65,0.17,-10.52
1337 Kochhann,18481,18.481,18.481,18.481,18.452,1.91,0.44,-26.84
1337 Kochhann,18487,18.487,18.487,18.487,18.458,1.94,0.47,-28.68
1337 Kochhann,18493,18.493,18.493,18.493,18.465,1.91,0.44,-27.2
1337 Kochhann,18499,18.499,18.499,18.499,18.471,1.46,0,0
1337 Kochhann,18505,18.505,18.505,18.505,18.477,1.72,0.26,-15.8
1337 Kochhann,18511,18.511,18.511,18.511,18.483,1.82,0.36,-22.37
1337 Kochhann,18517,18.517,18.517,18.517,18.49,1.73,0.28,-17.11
1337 Kochhann,18523,18.523,18.523,18.523,18.496,1.33,-0.12,7.65
1337 Kochhann,18527,18.527,18.527,18.527,18.499,1.56,0.11,-6.98
1337 Kochhann,18532,18.532,18.532,18.532,18.502,1.53,0.08,-5.15
1337 Kochhann,18536,18.536,18.536,18.536,18.504,1.66,0.21,-13.07
1337 Kochhann,18540,18.54,18.54,18.54,18.507,1.57,0.13,-8.08
1337 Kochhann,18545,18.545,18.545,18.545,18.51,1.56,0.12,-7.47
1337 Kochhann,18549,18.549,18.549,18.549,18.513,1.74,0.3,-18.47
1337 Kochhann,18553,18.553,18.553,18.553,18.515,1.78,0.34,-20.92
1337 Kochhann,18558,18.558,18.558,18.558,18.518,1.75,0.31,-19.21
1337 Kochhann,18562,18.562,18.562,18.562,18.521,1.89,0.46,-28.06
1337 Kochhann,18565,18.565,18.565,18.565,18.522,1.64,0.21,-12.75
1337 Kochhann,18571,18.571,18.571,18.571,18.526,1.61,0.18,-11.26
1337 Kochhann,18575,18.575,18.575,18.575,18.529,1.59,0.16,-9.83
1337 Kochhann,18579,18.579,18.579,18.579,18.531,1.43,0.01,-0.4
1337 Kochhann,18584,18.584,18.584,18.584,18.534,1.49,0.06,-3.79
1337 Kochhann,18588,18.588,18.588,18.588,18.537,1.39,-0.03,1.76
1337 Kochhann,18592,18.592,18.592,18.592,18.539,1.78,0.36,-22.35
1337 Kochhann,18597,18.597,18.597,18.597,18.542,1.8,0.38,-23.59
1337 Kochhann,18601,18.601,18.601,18.601,18.545,1.77,0.35,-21.84
1337 Kochhann,18605,18.605,18.605,18.605,18.547,1.65,0.23,-14.37
1337 Kochhann,18610,18.61,18.61,18.61,18.55,1.79,0.38,-23.1
1337 Kochhann,18614,18.614,18.614,18.614,18.553,1.76,0.34,-21.05
1337 Kochhann,18618,18.618,18.618,18.618,18.555,1.85,0.44,-26.81
1337 Kochhann,18623,18.623,18.623,18.623,18.558,1.83,0.42,-25.7
1337 Kochhann,18627,18.627,18.627,18.627,18.561,1.54,0.13,-7.89
1337 Kochhann,18631,18.631,18.631,18.631,18.563,1.65,0.24,-14.89
1337 Kochhann,18636,18.636,18.636,18.636,18.567,1.78,0.37,-22.51
1337 Kochhann,18640,18.64,18.64,18.64,18.569,1.73,0.32,-19.78
1337 Kochhann,18644,18.644,18.644,18.644,18.571,1.49,0.08,-5.11
1337 Kochhann,18649,18.649,18.649,18.649,18.575,1.5,0.1,-5.9
1337 Kochhann,18653,18.653,18.653,18.653,18.577,1.62,0.21,-12.96
1337 Kochhann,18657,18.657,18.657,18.657,18.58,1.69,0.29,-17.56
1337 Kochhann,18660,18.66,18.66,18.66,18.581,1.63,0.22,-13.53
1337 Kochhann,18666,18.666,18.666,18.666,18.585,1.43,0.02,-1.53
1337 Kochhann,18670,18.67,18.67,18.67,18.588,1.55,0.14,-8.89
1337 Kochhann,18675,18.675,18.675,18.675,18.591,1.51,0.1,-6.36
1337 Kochhann,18679,18.679,18.679,18.679,18.593,1.25,-0.16,9.6
1337 Kochhann,18683,18.683,18.683,18.683,18.596,1.36,-0.05,2.85
1337 Kochhann,18688,18.688,18.688,18.688,18.599,1.94,0.53,-32.89
1337 Kochhann,18692,18.692,18.692,18.692,18.601,1.72,0.32,-19.46
1337 Kochhann,18696,18.696,18.696,18.696,18.604,1.72,0.32,-19.44
1337 Kochhann,18701,18.701,18.701,18.701,18.607,1.79,0.39,-23.85
1337 Kochhann,18705,18.705,18.705,18.705,18.609,1.79,0.39,-24.21
1337 Kochhann,18709,18.709,18.709,18.709,18.612,1.75,0.35,-21.43
1337 Kochhann,18714,18.714,18.714,18.714,18.615,1.33,-0.07,4.42
1337 Kochhann,18718,18.718,18.718,18.718,18.617,1.2,-0.2,12.12
1337 Kochhann,18724,18.724,18.724,18.724,18.621,1.26,-0.14,8.37
1337 Kochhann,18730,18.73,18.73,18.73,18.625,1.31,-0.09,5.55
1337 Kochhann,18736,18.736,18.736,18.736,18.629,1.65,0.25,-15.49
1337 Kochhann,18742,18.742,18.742,18.742,18.632,1.12,-0.28,17.44
1337 Kochhann,18748,18.748,18.748,18.748,18.636,1.92,0.52,-31.78
1337 Kochhann,18754,18.754,18.754,18.754,18.642,1.39,-0.01,0.65
1337 Kochhann,18760,18.76,18.76,18.76,18.647,1.34,-0.06,3.49
1337 Kochhann,18766,18.766,18.766,18.766,18.653,1.39,-0.01,0.55
1337 Kochhann,18772,18.772,18.772,18.772,18.658,1.49,0.09,-5.48
1337 Kochhann,18778,18.778,18.778,18.778,18.664,1.27,-0.13,8.13
1337 Kochhann,18784,18.784,18.784,18.784,18.669,1.48,0.08,-4.85
1337 Kochhann,18790,18.79,18.79,18.79,18.675,1.58,0.18,-11.05
1337 Kochhann,18796,18.796,18.796,18.796,18.68,1.26,-0.14,8.77
1337 Kochhann,18802,18.802,18.802,18.802,18.686,1.35,-0.05,3.01
1337 Kochhann,18808,18.808,18.808,18.808,18.691,1.53,0.13,-7.94
1337 Kochhann,18814,18.814,18.814,18.814,18.697,1.59,0.18,-11.2
1337 Kochhann,18819,18.819,18.819,18.819,18.702,1.38,-0.03,1.71
1337 Kochhann,18825,18.825,18.825,18.825,18.707,1.49,0.08,-5.06
1337 Kochhann,18831,18.831,18.831,18.831,18.713,1.23,-0.18,11.13
1337 Kochhann,18837,18.837,18.837,18.837,18.718,1.44,0.03,-1.67
1337 Kochhann,18842,18.842,18.842,18.842,18.723,1.59,0.18,-11.04
1337 Kochhann,18847,18.847,18.847,18.847,18.727,2.01,0.6,-36.65
1337 Kochhann,18853,18.853,18.853,18.853,18.733,1.62,0.21,-13.02
1337 Kochhann,18858,18.858,18.858,18.858,18.738,1.64,0.23,-14.26
1337 Kochhann,18863,18.863,18.863,18.863,18.742,1.4,-0.01,0.57
1337 Kochhann,18868,18.868,18.868,18.868,18.747,1.42,0.01,-0.68
1337 Kochhann,18874,18.874,18.874,18.874,18.752,1.7,0.28,-17.35
1337 Kochhann,18879,18.879,18.879,18.879,18.757,1.76,0.35,-21.48
1337 Kochhann,18883,18.883,18.883,18.883,18.761,1.85,0.44,-26.98
1337 Kochhann,18888,18.888,18.888,18.888,18.765,1.81,0.4,-24.47
1337 Kochhann,18894,18.894,18.894,18.894,18.771,1.8,0.38,-23.42
1337 Kochhann,18899,18.899,18.899,18.899,18.775,1.79,0.37,-22.57
1337 Kochhann,18904,18.904,18.904,18.904,18.78,1.75,0.33,-20.45
1337 Kochhann,18909,18.909,18.909,18.909,18.785,1.62,0.2,-12.23
1337 Kochhann,18915,18.915,18.915,18.915,18.79,1.64,0.21,-13.16
1337 Kochhann,18920,18.92,18.92,18.92,18.795,1.66,0.23,-14.23
1337 Kochhann,18925,18.925,18.925,18.925,18.799,1.64,0.21,-12.84
1337 Kochhann,18930,18.93,18.93,18.93,18.804,1.79,0.36,-22.1
1337 Kochhann,18936,18.936,18.936,18.936,18.81,1.7,0.27,-16.75
1337 Kochhann,18941,18.941,18.941,18.941,18.814,1.87,0.44,-26.81
1337 Kochhann,18946,18.946,18.946,18.946,18.819,1.77,0.34,-20.62
1337 Kochhann,18951,18.951,18.951,18.951,18.823,1.78,0.34,-21.2
1337 Kochhann,18957,18.957,18.957,18.957,18.829,1.73,0.29,-17.82
1337 Kochhann,18962,18.962,18.962,18.962,18.834,1.62,0.18,-10.96
1337 Kochhann,18967,18.967,18.967,18.967,18.838,1.67,0.23,-14
1337 Kochhann,18972,18.972,18.972,18.972,18.843,1.52,0.08,-4.86
1337 Kochhann,18978,18.978,18.978,18.978,18.848,1.49,0.05,-3.02
1337 Kochhann,18983,18.983,18.983,18.983,18.853,1.39,-0.06,3.48
1337 Kochhann,18988,18.988,18.988,18.988,18.858,1.57,0.12,-7.38
1337 Kochhann,18993,18.993,18.993,18.993,18.862,1.76,0.31,-19.22
1337 Kochhann,18999,18.999,18.999,18.999,18.868,1.84,0.39,-23.9
1337 Kochhann,19004,19.004,19.004,19.004,18.872,1.93,0.48,-29.47
1337 Kochhann,19009,19.009,19.009,19.009,18.877,1.76,0.3,-18.72
1337 Kochhann,19014,19.014,19.014,19.014,18.882,1.93,0.48,-29.33
1337 Kochhann,19020,19.02,19.02,19.02,18.887,1.77,0.31,-19.06
1337 Kochhann,19025,19.025,19.025,19.025,18.892,1.67,0.21,-13.12
1337 Kochhann,19030,19.03,19.03,19.03,18.896,1.62,0.16,-9.82
1337 Kochhann,19035,19.035,19.035,19.035,18.901,1.43,-0.03,1.9
1337 Kochhann,19039,19.039,19.039,19.039,18.905,1.59,0.13,-7.86
1337 Kochhann,19043,19.043,19.043,19.043,18.908,1.67,0.21,-12.71
1337 Kochhann,19046,19.046,19.046,19.046,18.911,1.73,0.27,-16.41
1337 Kochhann,19050,19.05,19.05,19.05,18.915,1.88,0.41,-25.44
1337 Kochhann,19053,19.053,19.053,19.053,18.918,1.88,0.41,-25.38
1337 Kochhann,19057,19.057,19.057,19.057,18.921,2.13,0.66,-40.81
1337 Kochhann,19061,19.061,19.061,19.061,18.925,2.1,0.63,-38.88
1337 Kochhann,19064,19.064,19.064,19.064,18.928,2.1,0.63,-38.52
1337 Kochhann,19068,19.068,19.068,19.068,18.931,1.76,0.29,-17.89
1337 Kochhann,19071,19.071,19.071,19.071,18.934,1.8,0.33,-20.29
1337 Kochhann,19075,19.075,19.075,19.075,18.938,1.67,0.2,-12.09
1337 Kochhann,19079,19.079,19.079,19.079,18.942,1.79,0.32,-19.52
1337 Kochhann,19081,19.081,19.081,19.081,18.943,1.79,0.32,-19.54
1337 Kochhann,19086,19.086,19.086,19.086,18.948,1.81,0.33,-20.49
1337 Kochhann,19090,19.09,19.09,19.09,18.952,1.68,0.2,-12.23
1337 Kochhann,19093,19.093,19.093,19.093,18.954,1.76,0.28,-17.22
1337 Kochhann,19097,19.097,19.097,19.097,18.958,1.68,0.2,-12.34
1337 Kochhann,19100,19.1,19.1,19.1,18.961,1.67,0.19,-11.48
1337 Kochhann,19104,19.104,19.104,19.104,18.965,1.6,0.12,-7.49
1337 Kochhann,19108,19.108,19.108,19.108,18.968,1.61,0.12,-7.68
1337 Kochhann,19111,19.111,19.111,19.111,18.971,1.58,0.1,-6.16
1337 Kochhann,19115,19.115,19.115,19.115,18.975,1.54,0.06,-3.39
1337 Kochhann,19118,19.118,19.118,19.118,18.978,2.08,0.59,-36.27
1337 Kochhann,19122,19.122,19.122,19.122,18.981,1.83,0.35,-21.26
1337 Kochhann,19126,19.126,19.126,19.126,18.985,1.67,0.19,-11.42
1337 Kochhann,19129,19.129,19.129,19.129,18.988,1.71,0.23,-13.9
1337 Kochhann,19133,19.133,19.133,19.133,18.991,1.64,0.15,-9.04
1337 Kochhann,19136,19.136,19.136,19.136,18.994,1.63,0.14,-8.69
1337 Kochhann,19140,19.14,19.14,19.14,18.998,1.54,0.05,-2.85
1337 Kochhann,19144,19.144,19.144,19.144,19.002,1.43,-0.06,3.67
1337 Kochhann,19147,19.147,19.147,19.147,19.004,1.66,0.16,-10.01
1337 Kochhann,19151,19.151,19.151,19.151,19.008,1.57,0.07,-4.48
1337 Kochhann,19154,19.154,19.154,19.154,19.011,1.57,0.08,-4.81
1337 Kochhann,19158,19.158,19.158,19.158,19.014,1.39,-0.11,6.7
1337 Kochhann,19162,19.162,19.162,19.162,19.018,1.75,0.25,-15.46
1337 Kochhann,19166,19.166,19.166,19.166,19.022,1.75,0.26,-15.77
1337 Kochhann,19170,19.17,19.17,19.17,19.026,2.07,0.57,-34.98
1337 Kochhann,19174,19.174,19.174,19.174,19.029,1.52,0.02,-1.14
1337 Kochhann,19178,19.178,19.178,19.178,19.033,1.84,0.34,-21.14
1337 Kochhann,19182,19.182,19.182,19.182,19.037,1.48,-0.02,1.5
1337 Kochhann,19186,19.186,19.186,19.186,19.04,1.76,0.26,-16.17
1337 Kochhann,19190,19.19,19.19,19.19,19.044,1.55,0.04,-2.63
1337 Kochhann,19193,19.193,19.193,19.193,19.047,1.61,0.11,-6.47
1337 Kochhann,19197,19.197,19.197,19.197,19.05,1.53,0.02,-1.49
1337 Kochhann,19201,19.201,19.201,19.201,19.054,1.49,-0.01,0.84
1337 Kochhann,19205,19.205,19.205,19.205,19.058,1.65,0.14,-8.72
1337 Kochhann,19209,19.209,19.209,19.209,19.062,1.74,0.23,-14.22
1337 Kochhann,19213,19.213,19.213,19.213,19.065,1.75,0.25,-15.23
1337 Kochhann,19217,19.217,19.217,19.217,19.069,1.97,0.46,-28.55
1337 Kochhann,19221,19.221,19.221,19.221,19.073,1.91,0.4,-24.45
1337 Kochhann,19225,19.225,19.225,19.225,19.076,1.94,0.43,-26.26
1337 Kochhann,19229,19.229,19.229,19.229,19.08,1.82,0.31,-19.03
1337 Kochhann,19233,19.233,19.233,19.233,19.084,1.09,-0.42,26.12
1337 Kochhann,19237,19.237,19.237,19.237,19.087,1.67,0.16,-9.72
1337 Kochhann,19241,19.241,19.241,19.241,19.091,1.29,-0.22,13.63
1337 Kochhann,19245,19.245,19.245,19.245,19.095,1.45,-0.06,3.58
1337 Kochhann,19249,19.249,19.249,19.249,19.098,1.68,0.17,-10.54
1337 Kochhann,19252,19.252,19.252,19.252,19.101,1.67,0.15,-9.53
1337 Kochhann,19256,19.256,19.256,19.256,19.105,1.69,0.18,-11.15
1337 Kochhann,19260,19.26,19.26,19.26,19.109,1.64,0.13,-8.04
1337 Kochhann,19264,19.264,19.264,19.264,19.112,1.64,0.13,-7.76
1337 Kochhann,19268,19.268,19.268,19.268,19.116,1.64,0.12,-7.66
1337 Kochhann,19272,19.272,19.272,19.272,19.12,1.81,0.29,-17.96
1337 Kochhann,19276,19.276,19.276,19.276,19.123,1.51,0,0.17
1337 Kochhann,19280,19.28,19.28,19.28,19.127,1.47,-0.04,2.73
1337 Kochhann,19284,19.284,19.284,19.284,19.131,1.61,0.09,-5.73
1337 Kochhann,19288,19.288,19.288,19.288,19.134,1.64,0.12,-7.29
1337 Kochhann,19292,19.292,19.292,19.292,19.138,1.5,-0.02,1.42
1337 Kochhann,19296,19.296,19.296,19.296,19.142,1.55,0.03,-2.05
1337 Kochhann,19300,19.3,19.3,19.3,19.145,1.61,0.09,-5.59
1337 Kochhann,19303,19.303,19.303,19.303,19.148,1.74,0.22,-13.77
1337 Kochhann,19307,19.307,19.307,19.307,19.152,1.86,0.34,-21.15
1337 Kochhann,19311,19.311,19.311,19.311,19.156,1.73,0.21,-12.91
1337 Kochhann,19315,19.315,19.315,19.315,19.159,1.43,-0.09,5.25
1337 Kochhann,19319,19.319,19.319,19.319,19.163,1.54,0.02,-1.03
1337 Kochhann,19323,19.323,19.323,19.323,19.167,1.68,0.16,-9.83
1337 Kochhann,19327,19.327,19.327,19.327,19.17,1.48,-0.04,2.66
1337 Kochhann,19331,19.331,19.331,19.331,19.174,1.8,0.28,-17.4
1337 Kochhann,19335,19.335,19.335,19.335,19.178,1.79,0.27,-16.35
1337 Kochhann,19339,19.339,19.339,19.339,19.181,1.83,0.31,-19
1337 Kochhann,19343,19.343,19.343,19.343,19.185,1.88,0.36,-21.89
1337 Kochhann,19347,19.347,19.347,19.347,19.189,1.8,0.28,-17.28
1337 Kochhann,19350,19.35,19.35,19.35,19.192,2.08,0.56,-34.45
1337 Kochhann,19354,19.354,19.354,19.354,19.195,1.88,0.36,-22.39
1337 Kochhann,19358,19.358,19.358,19.358,19.199,1.99,0.47,-29.15
1337 Kochhann,19362,19.362,19.362,19.362,19.203,2.02,0.5,-30.75
1337 Kochhann,19366,19.366,19.366,19.366,19.206,2.01,0.49,-30.14
1337 Kochhann,19370,19.37,19.37,19.37,19.21,1.65,0.13,-7.74
1337 Kochhann,19381,19.381,19.381,19.381,19.22,2.3,0.78,-48.29
1337 Kochhann,19385,19.385,19.385,19.385,19.224,1.98,0.46,-28.11
1337 Kochhann,19389,19.389,19.389,19.389,19.228,1.81,0.29,-18.02
1337 Kochhann,19393,19.393,19.393,19.393,19.231,1.83,0.31,-19.31
1337 Kochhann,19397,19.397,19.397,19.397,19.235,2,0.48,-29.71
1337 Kochhann,19401,19.401,19.401,19.401,19.239,2.07,0.55,-34.15
1337 Kochhann,19405,19.405,19.405,19.405,19.242,2.01,0.49,-30.18
1337 Kochhann,19409,19.409,19.409,19.409,19.246,2.08,0.56,-34.52
1337 Kochhann,19413,19.413,19.413,19.413,19.25,2.62,1.11,-68.02
1337 Kochhann,19417,19.417,19.417,19.417,19.253,1.96,0.44,-27.13
1337 Kochhann,19421,19.421,19.421,19.421,19.257,2.08,0.56,-34.55
1337 Kochhann,19425,19.425,19.425,19.425,19.261,1.91,0.39,-24.06
1337 Kochhann,19429,19.429,19.429,19.429,19.265,1.83,0.31,-19.35
1337 Kochhann,19432,19.432,19.432,19.432,19.267,1.95,0.43,-26.51
1337 Kochhann,19437,19.437,19.437,19.437,19.272,2.18,0.66,-40.89
1337 Kochhann,19440,19.44,19.44,19.44,19.275,1.92,0.41,-24.97
1337 Kochhann,19444,19.444,19.444,19.444,19.278,2.05,0.53,-32.88
1337 Kochhann,19448,19.448,19.448,19.448,19.282,2.18,0.66,-40.91
1337 Kochhann,19452,19.452,19.452,19.452,19.286,2.23,0.72,-44.27
1337 Kochhann,19456,19.456,19.456,19.456,19.289,1.96,0.44,-27.31
1337 Kochhann,19460,19.46,19.46,19.46,19.293,1.95,0.44,-27.1
1337 Kochhann,19464,19.464,19.464,19.464,19.297,1.79,0.28,-17.22
1337 Kochhann,19468,19.468,19.468,19.468,19.301,2.15,0.64,-39.16
1337 Kochhann,19472,19.472,19.472,19.472,19.304,2.1,0.58,-35.99
1337 Kochhann,19476,19.476,19.476,19.476,19.308,2.03,0.52,-31.84
1337 Kochhann,19480,19.48,19.48,19.48,19.312,2.09,0.58,-35.68
1337 Kochhann,19483,19.483,19.483,19.483,19.314,2.07,0.56,-34.47
1337 Kochhann,19487,19.487,19.487,19.487,19.318,2.03,0.52,-32.17
1337 Kochhann,19491,19.491,19.491,19.491,19.322,1.98,0.47,-29.18
1337 Kochhann,19495,19.495,19.495,19.495,19.325,1.93,0.42,-26.01
1337 Kochhann,19499,19.499,19.499,19.499,19.329,1.92,0.41,-25.25
1337 Kochhann,19503,19.503,19.503,19.503,19.333,1.9,0.39,-24.1
1337 Kochhann,19507,19.507,19.507,19.507,19.337,2.03,0.53,-32.44
1337 Kochhann,19511,19.511,19.511,19.511,19.34,1.95,0.44,-27.29
1337 Kochhann,19515,19.515,19.515,19.515,19.344,2.11,0.61,-37.41
1337 Kochhann,19519,19.519,19.519,19.519,19.348,2.08,0.58,-35.41
1337 Kochhann,19523,19.523,19.523,19.523,19.351,1.84,0.34,-20.79
1337 Kochhann,19527,19.527,19.527,19.527,19.355,1.77,0.26,-16.26
1337 Kochhann,19531,19.531,19.531,19.531,19.359,1.67,0.17,-10.44
1337 Kochhann,19534,19.534,19.534,19.534,19.361,1.78,0.27,-16.8
1337 Kochhann,19543,19.543,19.543,19.543,19.37,1.52,0.01,-0.85
1337 Kochhann,19547,19.547,19.547,19.547,19.373,1.66,0.16,-9.99
1337 Kochhann,19551,19.551,19.551,19.551,19.377,1.42,-0.08,4.82
1337 Kochhann,19554,19.554,19.554,19.554,19.38,1.22,-0.28,17.54
1337 Kochhann,19558,19.558,19.558,19.558,19.384,1.16,-0.34,21.2
1337 Kochhann,19561,19.561,19.561,19.561,19.386,1.31,-0.19,11.95
1337 Kochhann,19564,19.564,19.564,19.564,19.389,1.41,-0.09,5.29
1337 Kochhann,19566,19.566,19.566,19.566,19.391,1.83,0.33,-20.26
1337 Kochhann,19569,19.569,19.569,19.569,19.394,1.71,0.21,-12.84
1337 Kochhann,19571,19.571,19.571,19.571,19.396,1.79,0.29,-17.84
1337 Kochhann,19574,19.574,19.574,19.574,19.398,1.7,0.2,-12.32
1337 Kochhann,19577,19.577,19.577,19.577,19.401,1.53,0.04,-2.18
1337 Kochhann,19582,19.582,19.582,19.582,19.406,1.85,0.35,-21.54
1337 Kochhann,19585,19.585,19.585,19.585,19.409,1.64,0.14,-8.82
1337 Kochhann,19587,19.587,19.587,19.587,19.41,1.61,0.12,-7.11
1337 Kochhann,19590,19.59,19.59,19.59,19.413,1.62,0.12,-7.5
1337 Kochhann,19592,19.592,19.592,19.592,19.415,1.67,0.17,-10.34
1337 Kochhann,19595,19.595,19.595,19.595,19.418,1.85,0.36,-21.93
1337 Kochhann,19598,19.598,19.598,19.598,19.421,2.03,0.54,-32.96
1337 Kochhann,19600,19.6,19.6,19.6,19.422,1.73,0.24,-14.58
1337 Kochhann,19603,19.603,19.603,19.603,19.425,1.98,0.48,-29.76
1337 Kochhann,19605,19.605,19.605,19.605,19.427,1.95,0.45,-27.6
1337 Kochhann,19608,19.608,19.608,19.608,19.43,1.94,0.44,-27.16
1337 Kochhann,19611,19.611,19.611,19.611,19.433,1.91,0.41,-25.49
1337 Kochhann,19613,19.613,19.613,19.613,19.434,1.89,0.39,-23.88
1337 Kochhann,19616,19.616,19.616,19.616,19.437,1.78,0.28,-17.1
1337 Kochhann,19619,19.619,19.619,19.619,19.44,1.81,0.31,-19.36
1337 Kochhann,19621,19.621,19.621,19.621,19.442,1.76,0.26,-16.03
1337 Kochhann,19624,19.624,19.624,19.624,19.445,1.75,0.25,-15.28
1337 Kochhann,19626,19.626,19.626,19.626,19.446,1.42,-0.08,4.79
1337 Kochhann,19629,19.629,19.629,19.629,19.449,1.36,-0.14,8.74
1337 Kochhann,19632,19.632,19.632,19.632,19.452,1.23,-0.27,16.62
1337 Kochhann,19636,19.636,19.636,19.636,19.456,1.34,-0.16,9.93
1337 Kochhann,19640,19.64,19.64,19.64,19.459,1.39,-0.11,6.99
1337 Kochhann,19644,19.644,19.644,19.644,19.463,1.29,-0.21,12.92
1337 Kochhann,19648,19.648,19.648,19.648,19.467,1.36,-0.14,8.63
1337 Kochhann,19652,19.652,19.652,19.652,19.47,1.83,0.33,-20.34
1337 Kochhann,19656,19.656,19.656,19.656,19.474,1.79,0.29,-17.93
1337 Kochhann,19660,19.66,19.66,19.66,19.478,1.59,0.09,-5.42
1337 Kochhann,19664,19.664,19.664,19.664,19.481,1.57,0.06,-3.99
1337 Kochhann,19668,19.668,19.668,19.668,19.485,1.36,-0.14,8.76
1337 Kochhann,19672,19.672,19.672,19.672,19.489,1.31,-0.2,12.04
1337 Kochhann,19676,19.676,19.676,19.676,19.493,1.47,-0.03,1.9
1337 Kochhann,19680,19.68,19.68,19.68,19.496,1.22,-0.28,17.06
1337 Kochhann,19684,19.684,19.684,19.684,19.5,1.71,0.2,-12.59
1337 Kochhann,19688,19.688,19.688,19.688,19.504,1.83,0.33,-20.14
1337 Kochhann,19692,19.692,19.692,19.692,19.507,1.7,0.2,-12
1337 Kochhann,19696,19.696,19.696,19.696,19.511,1.62,0.12,-7.25
1337 Kochhann,19700,19.7,19.7,19.7,19.515,1.37,-0.13,8.15
1337 Kochhann,19704,19.704,19.704,19.704,19.518,1.92,0.42,-25.63
1337 Kochhann,19709,19.709,19.709,19.709,19.523,2,0.49,-30.28
1337 Kochhann,19713,19.713,19.713,19.713,19.527,1.66,0.16,-9.66
1337 Kochhann,19717,19.717,19.717,19.717,19.53,1.82,0.32,-19.5
1337 Kochhann,19720,19.72,19.72,19.72,19.533,1.52,0.01,-0.44
1337 Kochhann,19724,19.724,19.724,19.724,19.538,1.6,0.09,-5.42
1337 Kochhann,19728,19.728,19.728,19.728,19.543,1.58,0.07,-4.24
1337 Kochhann,19732,19.732,19.732,19.732,19.549,1.71,0.2,-12.42
1337 Kochhann,19736,19.736,19.736,19.736,19.555,1.69,0.17,-10.75
1337 Kochhann,19741,19.741,19.741,19.741,19.562,1.55,0.03,-1.99
1337 Kochhann,19745,19.745,19.745,19.745,19.567,1.6,0.09,-5.31
1337 Kochhann,19749,19.749,19.749,19.749,19.573,1.34,-0.17,10.76
1337 Kochhann,19753,19.753,19.753,19.753,19.578,1.39,-0.13,8.12
1337 Kochhann,19757,19.757,19.757,19.757,19.584,1.18,-0.33,20.55
1337 Kochhann,19761,19.761,19.761,19.761,19.589,1.1,-0.42,26.1
1337 Kochhann,19765,19.765,19.765,19.765,19.595,1.09,-0.43,26.41
1337 Kochhann,19768,19.768,19.768,19.768,19.599,1.54,0.02,-1.05
1337 Kochhann,19771,19.771,19.771,19.771,19.603,1.78,0.26,-15.95
1337 Kochhann,19774,19.774,19.774,19.774,19.608,2.35,0.82,-50.61
1337 Kochhann,19777,19.777,19.777,19.777,19.612,2.27,0.74,-45.76
1337 Kochhann,19780,19.78,19.78,19.78,19.616,1.84,0.32,-19.55
1337 Kochhann,19783,19.783,19.783,19.783,19.62,1.83,0.3,-18.76
1337 Kochhann,19786,19.786,19.786,19.786,19.624,1.85,0.32,-19.64
1337 Kochhann,19789,19.789,19.789,19.789,19.629,2.09,0.56,-34.35
1337 Kochhann,19792,19.792,19.792,19.792,19.633,2.08,0.56,-34.18
1337 Kochhann,19795,19.795,19.795,19.795,19.637,2.05,0.52,-32.1
1337 Kochhann,19798,19.798,19.798,19.798,19.641,2.04,0.51,-31.5
1337 Kochhann,19801,19.801,19.801,19.801,19.645,1.95,0.41,-25.53
1337 Kochhann,19804,19.804,19.804,19.804,19.649,1.91,0.38,-23.11
1337 Kochhann,19807,19.807,19.807,19.807,19.654,2.03,0.49,-30.36
1337 Kochhann,19810,19.81,19.81,19.81,19.658,2.17,0.63,-38.96
1337 Kochhann,19813,19.813,19.813,19.813,19.662,2.07,0.54,-33.03
1337 Kochhann,19816,19.816,19.816,19.816,19.666,2.05,0.52,-31.72
1337 Kochhann,19819,19.819,19.819,19.819,19.67,2.24,0.71,-43.46
1337 Kochhann,19822,19.822,19.822,19.822,19.675,2.14,0.6,-36.92
1337 Kochhann,19825,19.825,19.825,19.825,19.679,2.18,0.64,-39.55
1337 Kochhann,19829,19.829,19.829,19.829,19.684,2.28,0.74,-45.6
1337 Kochhann,19832,19.832,19.832,19.832,19.689,2.12,0.57,-35.37
1337 Kochhann,19835,19.835,19.835,19.835,19.693,2.23,0.68,-42
1337 Kochhann,19838,19.838,19.838,19.838,19.697,2,0.45,-27.65
1337 Kochhann,19841,19.841,19.841,19.841,19.701,1.63,0.08,-5.11
1337 Kochhann,19844,19.844,19.844,19.844,19.705,1.93,0.38,-23.31
1337 Kochhann,19848,19.848,19.848,19.848,19.711,1.94,0.39,-24.13
1337 Kochhann,19851,19.851,19.851,19.851,19.715,1.83,0.28,-16.97
1337 Kochhann,19855,19.855,19.855,19.855,19.721,1.75,0.2,-12.38
1337 Kochhann,19858,19.858,19.858,19.858,19.725,1.74,0.18,-11.19
1337 Kochhann,19862,19.862,19.862,19.862,19.73,1.53,-0.03,1.59
1337 Kochhann,19866,19.866,19.866,19.866,19.736,1.68,0.12,-7.36
